age;job;marital;education;default;balance;housing;loan;poutcome;y
39;management;divorced;tertiary;no;373;no;no;unknown;no
50;blue-collar;married;secondary;no;3558;no;no;unknown;no
32;technician;married;secondary;no;485;no;no;unknown;no
32;technician;single;tertiary;no;127;yes;no;unknown;no
40;technician;divorced;secondary;no;6;no;no;unknown;no
45;technician;divorced;tertiary;no;0;no;no;unknown;no
34;management;single;tertiary;no;1612;no;no;unknown;no
38;management;single;tertiary;no;1272;no;no;unknown;no
50;housemaid;married;primary;no;0;no;no;unknown;no
39;technician;married;secondary;no;462;no;no;unknown;no
34;self-employed;single;secondary;no;296;no;no;unknown;yes
33;technician;single;secondary;no;151;yes;no;unknown;no
55;technician;divorced;tertiary;no;56;no;no;unknown;no
31;management;single;tertiary;no;730;no;no;unknown;no
45;technician;married;secondary;no;3460;no;no;unknown;no
38;technician;single;tertiary;no;187;no;no;unknown;no
50;self-employed;married;tertiary;no;1503;no;no;unknown;no
51;blue-collar;married;secondary;no;285;yes;yes;unknown;no
31;technician;divorced;tertiary;no;0;no;no;unknown;yes
48;management;married;tertiary;no;567;no;no;unknown;no
33;management;married;tertiary;no;0;no;no;unknown;no
35;technician;married;secondary;no;0;no;no;unknown;no
34;services;married;secondary;no;1632;no;no;unknown;no
45;technician;divorced;tertiary;no;917;no;no;unknown;no
35;technician;married;secondary;no;0;no;no;unknown;no
49;management;married;tertiary;no;0;no;no;unknown;no
48;entrepreneur;married;primary;no;386;no;yes;unknown;no
37;management;married;tertiary;no;40;no;no;unknown;yes
58;admin.;married;secondary;no;0;no;no;unknown;no
53;management;married;tertiary;no;2094;no;yes;unknown;no
54;management;married;tertiary;no;656;yes;yes;unknown;no
30;management;single;tertiary;no;60;no;no;unknown;no
52;management;married;tertiary;no;1158;no;no;unknown;no
49;blue-collar;married;secondary;no;2673;no;no;unknown;no
55;retired;married;secondary;no;39;no;no;unknown;no
37;technician;married;tertiary;no;143;no;no;unknown;no
37;self-employed;married;secondary;no;487;no;yes;unknown;no
59;retired;married;primary;no;-47;yes;no;unknown;no
32;management;single;tertiary;no;1836;no;no;unknown;no
49;blue-collar;married;secondary;no;-417;no;no;unknown;no
59;retired;married;secondary;no;2396;no;no;unknown;yes
35;technician;divorced;secondary;no;1085;no;no;unknown;no
38;technician;married;tertiary;no;51;no;no;unknown;no
51;technician;married;tertiary;no;1121;no;no;unknown;no
52;management;divorced;tertiary;no;0;no;no;unknown;no
40;technician;married;secondary;no;336;no;no;unknown;no
46;blue-collar;married;secondary;no;836;no;no;unknown;no
38;management;married;tertiary;no;3724;yes;no;unknown;no
40;management;married;tertiary;no;105;yes;yes;unknown;no
38;technician;married;secondary;no;258;no;no;unknown;no
47;admin.;married;secondary;no;1647;no;no;unknown;no
31;management;married;tertiary;no;917;yes;no;unknown;no
39;technician;single;tertiary;no;0;no;no;unknown;no
59;housemaid;married;primary;no;0;no;no;unknown;no
44;management;married;tertiary;no;-84;yes;no;unknown;no
35;technician;single;secondary;no;344;no;no;unknown;yes
42;management;single;tertiary;no;1;no;no;unknown;no
42;technician;divorced;secondary;no;324;yes;no;unknown;no
58;management;married;tertiary;no;2076;no;no;unknown;no
33;management;single;tertiary;no;0;no;no;unknown;no
31;management;single;secondary;no;36;no;no;unknown;no
48;technician;married;secondary;no;98;no;no;unknown;no
59;management;married;tertiary;no;0;no;no;unknown;no
31;technician;married;tertiary;no;313;yes;no;unknown;no
35;technician;married;tertiary;no;25;no;no;unknown;no
56;self-employed;married;tertiary;no;719;no;no;unknown;no
41;management;married;tertiary;no;24;no;no;unknown;no
36;technician;married;secondary;no;30;no;no;unknown;no
48;admin.;married;secondary;no;35;no;no;unknown;no
38;management;married;tertiary;no;3228;no;no;unknown;no
44;management;single;tertiary;no;639;no;no;unknown;no
31;technician;single;secondary;no;46;no;no;unknown;no
42;technician;divorced;tertiary;no;765;no;no;unknown;no
35;management;single;tertiary;no;362;no;no;unknown;no
36;management;single;tertiary;no;0;no;no;unknown;no
43;management;married;tertiary;no;46;no;no;unknown;no
31;technician;divorced;secondary;no;24;no;yes;unknown;no
36;technician;married;secondary;no;25;no;no;unknown;no
32;management;married;tertiary;no;2204;no;no;unknown;no
53;unemployed;married;primary;no;49;no;no;unknown;no
58;retired;married;primary;no;-102;yes;yes;unknown;no
32;technician;single;secondary;no;1107;no;no;unknown;no
41;technician;married;secondary;no;128;yes;no;unknown;no
59;blue-collar;married;primary;no;699;no;no;unknown;no
32;management;single;tertiary;no;0;no;no;unknown;no
57;retired;married;secondary;no;63;no;no;unknown;no
32;management;married;tertiary;no;0;no;no;unknown;no
46;management;married;tertiary;no;0;no;no;unknown;no
51;blue-collar;married;secondary;no;16;yes;yes;unknown;no
31;technician;married;tertiary;no;11;no;no;unknown;no
30;technician;single;secondary;no;0;no;no;unknown;no
56;blue-collar;married;secondary;no;297;no;yes;unknown;no
31;technician;divorced;secondary;no;-175;no;no;unknown;no
33;technician;married;tertiary;no;1020;no;no;unknown;no
46;management;divorced;secondary;no;0;no;no;unknown;yes
48;technician;divorced;tertiary;no;2328;no;no;unknown;no
30;technician;married;tertiary;no;569;no;no;unknown;yes
47;services;married;primary;no;6;no;no;unknown;no
52;technician;married;secondary;no;1697;no;yes;unknown;no
33;technician;single;secondary;yes;-173;no;no;unknown;no
34;management;single;tertiary;no;127;no;no;unknown;no
51;blue-collar;married;primary;no;3726;no;yes;unknown;no
40;entrepreneur;married;primary;no;324;yes;no;unknown;no
38;technician;divorced;secondary;no;-453;no;yes;unknown;no
56;blue-collar;married;secondary;no;605;no;yes;unknown;no
31;technician;married;secondary;no;522;yes;yes;unknown;no
34;technician;single;tertiary;no;-552;yes;no;unknown;no
43;housemaid;married;tertiary;no;0;no;no;unknown;no
43;technician;divorced;secondary;no;-414;no;no;unknown;no
57;technician;married;secondary;no;104;no;no;unknown;no
39;management;married;tertiary;no;1041;no;no;unknown;no
45;blue-collar;married;primary;no;692;yes;yes;unknown;no
60;technician;married;tertiary;no;91;no;no;unknown;no
46;services;married;secondary;no;236;no;no;unknown;no
35;technician;married;secondary;no;-1459;yes;no;unknown;no
42;technician;married;secondary;no;314;no;no;unknown;no
50;blue-collar;married;primary;no;157;no;no;unknown;no
55;admin.;married;secondary;no;1232;no;no;unknown;no
55;technician;married;secondary;no;570;no;no;unknown;no
33;unemployed;divorced;secondary;no;385;no;no;unknown;no
54;blue-collar;married;primary;no;946;no;no;unknown;no
31;management;married;tertiary;no;607;no;no;unknown;no
41;admin.;married;secondary;no;875;no;yes;unknown;no
55;blue-collar;married;secondary;no;328;no;yes;unknown;no
46;management;married;secondary;no;0;no;no;unknown;no
52;technician;married;secondary;no;470;no;no;unknown;no
34;management;single;tertiary;no;-2;no;no;unknown;no
56;retired;married;primary;no;-1;no;no;unknown;no
44;technician;single;secondary;no;-34;no;yes;unknown;no
46;admin.;married;secondary;no;979;no;no;unknown;no
39;management;divorced;tertiary;no;81;yes;yes;unknown;no
49;management;married;tertiary;no;2809;yes;no;unknown;no
36;management;married;tertiary;no;0;no;no;unknown;yes
40;management;single;tertiary;no;269;yes;no;unknown;no
34;technician;married;secondary;no;1057;no;yes;unknown;no
60;services;married;primary;no;0;no;no;unknown;no
45;technician;married;secondary;no;34;no;no;unknown;no
38;student;married;secondary;no;134;no;no;unknown;no
38;self-employed;married;tertiary;no;526;no;no;unknown;no
32;self-employed;single;secondary;no;356;yes;no;unknown;no
32;admin.;married;tertiary;no;157;no;no;unknown;no
43;technician;married;secondary;no;-705;yes;no;unknown;no
36;self-employed;married;secondary;no;96;no;no;unknown;no
58;retired;married;secondary;no;413;no;no;unknown;no
31;self-employed;single;tertiary;no;1788;no;no;unknown;no
35;technician;married;secondary;no;198;no;no;unknown;no
30;management;single;tertiary;no;2;no;no;unknown;no
36;management;married;tertiary;no;0;no;no;unknown;no
42;self-employed;married;secondary;no;105;no;no;unknown;no
59;technician;divorced;secondary;no;330;no;no;unknown;no
30;technician;single;secondary;no;194;no;yes;unknown;no
33;technician;married;tertiary;no;48;no;no;unknown;no
47;blue-collar;married;primary;no;209;no;no;unknown;no
38;management;single;tertiary;no;194;no;no;unknown;no
51;blue-collar;married;primary;yes;-17;no;no;unknown;no
31;blue-collar;single;secondary;no;183;no;no;unknown;no
46;self-employed;married;primary;no;49;no;no;unknown;no
37;technician;divorced;tertiary;no;39;no;no;unknown;no
34;technician;single;secondary;no;391;no;no;unknown;no
44;management;married;tertiary;no;1138;no;no;unknown;yes
53;self-employed;married;tertiary;no;837;no;no;unknown;no
30;management;single;tertiary;no;890;no;no;unknown;no
59;retired;married;primary;no;213;no;no;unknown;no
49;blue-collar;married;secondary;no;24;no;yes;unknown;no
48;technician;married;secondary;no;164;no;no;unknown;no
47;technician;divorced;secondary;no;598;no;no;unknown;no
44;housemaid;married;secondary;no;2541;no;no;unknown;no
34;management;married;tertiary;no;255;no;no;unknown;no
34;management;divorced;tertiary;no;0;yes;no;unknown;no
41;technician;married;secondary;no;417;no;no;unknown;no
49;technician;married;secondary;yes;410;no;no;unknown;no
37;housemaid;married;primary;no;309;no;no;unknown;no
32;management;divorced;tertiary;no;4393;no;no;unknown;no
51;services;married;secondary;no;7;no;no;unknown;no
41;management;married;tertiary;yes;852;yes;yes;unknown;no
55;retired;married;secondary;no;120;no;no;unknown;no
32;technician;married;tertiary;no;1868;no;no;unknown;no
42;technician;divorced;tertiary;no;2517;no;no;unknown;no
32;technician;single;secondary;no;1165;no;no;unknown;no
48;blue-collar;married;primary;no;2321;no;no;unknown;no
58;self-employed;married;tertiary;no;0;no;no;unknown;no
31;management;married;tertiary;no;382;no;no;unknown;no
39;management;single;tertiary;no;816;yes;no;unknown;no
36;technician;divorced;secondary;no;54;yes;no;unknown;yes
44;technician;married;secondary;no;682;no;no;unknown;no
58;services;married;secondary;no;1905;no;no;unknown;no
51;housemaid;married;secondary;no;260;no;no;unknown;no
30;management;single;tertiary;no;168;no;no;unknown;no
31;technician;single;tertiary;no;4979;no;yes;unknown;no
56;services;married;secondary;no;83;no;no;unknown;no
31;management;single;tertiary;no;347;yes;no;unknown;no
32;technician;married;secondary;no;616;yes;no;unknown;no
57;blue-collar;married;secondary;no;1859;yes;no;unknown;no
48;management;married;tertiary;no;2460;no;no;unknown;no
33;management;single;tertiary;no;1374;yes;yes;unknown;no
54;management;married;tertiary;no;2437;no;no;unknown;no
50;blue-collar;married;primary;no;334;no;no;unknown;no
30;management;single;tertiary;no;-218;yes;no;unknown;no
30;management;married;tertiary;no;0;yes;no;unknown;no
54;management;divorced;tertiary;no;124;no;no;unknown;no
56;management;divorced;tertiary;no;321;no;no;unknown;no
38;housemaid;married;primary;no;3918;no;no;unknown;no
45;self-employed;married;tertiary;no;424;no;no;unknown;no
50;management;married;secondary;no;0;no;no;unknown;no
58;retired;married;secondary;no;235;no;no;unknown;no
50;services;married;secondary;no;60;no;yes;unknown;no
55;management;married;tertiary;no;1713;no;no;unknown;no
32;technician;single;secondary;no;109;no;no;unknown;no
50;blue-collar;married;secondary;no;0;no;no;unknown;no
53;technician;divorced;secondary;no;28;no;no;unknown;no
43;management;married;tertiary;yes;0;no;no;unknown;no
48;technician;divorced;secondary;yes;20;no;no;unknown;no
37;blue-collar;single;secondary;no;243;no;no;unknown;no
43;housemaid;married;secondary;no;2220;no;no;unknown;no
46;admin.;married;secondary;no;68;yes;no;unknown;no
35;management;married;tertiary;no;753;no;no;unknown;no
36;services;married;secondary;no;84;no;no;unknown;no
53;management;married;tertiary;no;12;no;no;unknown;no
33;technician;married;secondary;no;1940;no;no;unknown;no
31;technician;married;secondary;no;171;no;no;unknown;no
32;technician;single;tertiary;no;930;no;no;unknown;no
31;management;single;tertiary;no;0;no;no;unknown;no
40;management;single;tertiary;no;27;no;no;unknown;no
50;technician;divorced;secondary;no;376;no;no;unknown;no
32;admin.;single;tertiary;no;725;no;no;unknown;no
40;technician;married;secondary;no;4594;no;no;unknown;no
53;management;divorced;tertiary;no;253;no;no;unknown;no
37;management;married;secondary;no;80;no;no;unknown;no
33;technician;married;tertiary;no;148;no;no;unknown;no
39;management;single;secondary;no;113;yes;no;unknown;no
40;management;married;secondary;yes;-1545;no;no;unknown;no
34;admin.;married;secondary;no;510;no;no;unknown;no
30;management;single;tertiary;no;4;no;no;unknown;no
34;technician;single;tertiary;yes;-1;no;no;unknown;no
56;technician;married;secondary;no;4073;no;no;unknown;no
31;technician;single;secondary;no;137;no;no;unknown;no
37;entrepreneur;married;tertiary;no;298;no;no;unknown;no
34;management;single;tertiary;no;682;no;no;unknown;no
37;housemaid;single;tertiary;no;206;no;no;unknown;no
49;management;married;tertiary;no;276;no;no;unknown;no
50;housemaid;married;primary;no;238;no;no;unknown;no
55;admin.;married;secondary;no;356;no;no;unknown;no
52;admin.;married;secondary;no;190;no;no;unknown;no
48;management;married;tertiary;no;0;no;no;unknown;no
40;self-employed;married;secondary;yes;2;no;no;unknown;no
37;technician;married;secondary;no;430;no;no;unknown;no
40;technician;married;secondary;yes;4;no;no;unknown;no
47;management;married;tertiary;no;-315;yes;yes;unknown;no
47;blue-collar;married;tertiary;no;1707;no;no;unknown;no
54;blue-collar;married;secondary;no;-102;yes;no;unknown;no
33;management;single;tertiary;no;627;no;no;unknown;no
39;management;married;secondary;no;0;yes;no;unknown;no
32;self-employed;married;tertiary;no;518;no;no;unknown;no
38;unemployed;single;secondary;no;0;no;no;unknown;no
45;blue-collar;married;secondary;no;534;no;no;unknown;no
35;entrepreneur;married;tertiary;no;1194;no;yes;unknown;no
38;technician;married;secondary;no;0;no;no;unknown;no
56;self-employed;married;secondary;no;1539;no;no;unknown;no
30;technician;single;tertiary;no;849;no;no;unknown;no
33;management;single;tertiary;no;2637;no;no;unknown;yes
58;management;single;tertiary;no;21;no;no;unknown;no
33;management;married;tertiary;no;1138;no;no;unknown;no
31;technician;single;secondary;no;201;no;no;unknown;no
50;admin.;married;secondary;no;715;no;no;unknown;no
47;technician;married;secondary;no;65;no;no;unknown;no
48;admin.;married;secondary;no;844;no;no;unknown;no
32;management;single;tertiary;no;2629;no;no;unknown;no
33;management;single;tertiary;no;0;no;no;unknown;no
46;services;married;secondary;no;-11;yes;no;unknown;no
43;technician;divorced;secondary;no;-278;no;no;unknown;no
33;technician;married;tertiary;no;0;yes;yes;unknown;no
58;retired;married;tertiary;no;136;no;no;unknown;no
30;management;married;tertiary;no;549;no;no;unknown;no
59;management;married;tertiary;no;1585;no;no;unknown;no
30;technician;single;secondary;no;0;no;no;unknown;no
41;management;married;tertiary;no;2676;no;no;unknown;no
32;management;single;tertiary;no;1134;no;no;unknown;no
31;technician;single;secondary;no;1510;yes;no;unknown;no
38;technician;married;secondary;no;-104;no;no;unknown;no
31;management;married;tertiary;no;357;yes;no;unknown;no
58;retired;married;secondary;yes;-146;no;yes;unknown;no
41;technician;single;secondary;no;294;yes;no;unknown;no
32;technician;single;secondary;no;17;no;no;unknown;no
60;blue-collar;married;primary;no;1138;yes;no;unknown;no
31;management;married;tertiary;no;13;no;no;unknown;no
39;management;married;tertiary;no;45;no;no;unknown;no
58;management;married;tertiary;no;0;no;no;unknown;no
56;retired;married;primary;yes;-123;no;yes;unknown;no
34;management;married;tertiary;no;630;no;no;unknown;no
52;blue-collar;married;primary;no;-27;no;no;unknown;no
36;technician;married;tertiary;no;52;no;no;unknown;no
44;technician;married;secondary;no;-102;no;yes;unknown;no
34;self-employed;married;tertiary;no;0;no;no;unknown;yes
43;management;single;secondary;no;465;no;no;unknown;no
36;technician;married;secondary;no;2473;no;no;unknown;yes
55;technician;married;secondary;no;3207;no;no;unknown;no
32;management;married;tertiary;no;2213;no;no;unknown;no
46;housemaid;married;secondary;no;505;no;no;unknown;no
42;technician;married;secondary;no;29;no;no;unknown;no
32;management;married;tertiary;no;678;no;no;unknown;no
39;technician;married;tertiary;no;-204;yes;no;unknown;no
43;management;married;tertiary;no;228;no;no;unknown;no
32;management;single;tertiary;no;27;no;no;unknown;no
45;management;married;secondary;no;2873;yes;no;unknown;no
34;entrepreneur;married;secondary;no;456;yes;yes;unknown;no
51;technician;divorced;tertiary;no;0;no;no;unknown;no
34;unemployed;married;tertiary;no;473;no;no;unknown;no
34;management;single;tertiary;no;1070;no;no;unknown;no
40;technician;single;secondary;no;872;yes;no;unknown;no
44;entrepreneur;married;tertiary;no;3463;yes;yes;unknown;no
51;management;married;secondary;no;1573;no;no;unknown;no
51;blue-collar;married;primary;no;-272;no;yes;unknown;no
52;management;married;tertiary;no;168;no;no;unknown;no
57;management;married;tertiary;no;75;no;no;unknown;no
36;management;divorced;tertiary;no;0;no;no;unknown;no
33;technician;married;secondary;no;264;no;no;unknown;no
53;services;married;secondary;yes;2262;no;no;unknown;no
57;management;married;tertiary;no;561;no;no;unknown;no
32;management;single;tertiary;no;36;no;no;unknown;no
31;management;married;tertiary;no;-6;no;no;unknown;no
30;technician;single;tertiary;no;0;no;no;unknown;no
56;retired;married;primary;no;556;yes;no;unknown;no
37;management;married;secondary;no;58;no;no;unknown;no
35;technician;married;secondary;no;0;no;no;unknown;no
41;management;married;tertiary;no;1559;no;no;unknown;no
34;management;married;tertiary;no;3486;no;no;unknown;no
44;management;married;tertiary;no;3762;no;no;unknown;no
40;technician;married;secondary;no;170;no;no;unknown;no
31;management;married;tertiary;no;3;no;no;unknown;no
41;technician;married;secondary;no;801;no;no;unknown;no
32;management;married;tertiary;no;2431;no;no;unknown;no
37;management;married;tertiary;no;839;no;yes;unknown;no
33;technician;single;tertiary;no;0;no;no;unknown;no
33;management;married;secondary;no;333;no;no;unknown;no
52;management;married;tertiary;no;-542;no;no;unknown;no
49;housemaid;married;secondary;no;500;no;yes;unknown;no
53;housemaid;married;primary;yes;42;no;no;unknown;no
54;services;married;tertiary;no;0;no;no;unknown;no
59;management;divorced;tertiary;no;866;no;no;unknown;no
30;technician;single;secondary;no;1052;no;no;unknown;no
34;technician;single;tertiary;yes;-6;no;no;unknown;no
42;management;married;secondary;no;-105;yes;no;unknown;no
59;management;divorced;tertiary;no;51;no;no;unknown;no
42;management;single;tertiary;no;1608;no;no;unknown;no
43;management;single;tertiary;no;0;no;no;unknown;no
40;management;married;tertiary;no;1666;yes;no;unknown;no
43;management;married;tertiary;no;2696;yes;no;unknown;no
47;technician;divorced;secondary;no;-105;no;no;unknown;no
57;retired;married;primary;no;75;no;no;unknown;no
37;management;married;tertiary;no;236;no;no;unknown;no
42;management;married;tertiary;no;-671;no;no;unknown;no
36;management;married;tertiary;no;659;no;no;unknown;no
55;housemaid;married;primary;no;1233;no;no;unknown;no
32;management;married;tertiary;no;0;no;no;unknown;no
32;housemaid;married;secondary;no;156;no;yes;unknown;no
31;technician;single;tertiary;no;44;no;no;unknown;no
37;technician;married;secondary;no;1309;yes;no;unknown;no
32;technician;single;secondary;no;2421;yes;no;unknown;no
46;technician;married;secondary;no;0;no;no;unknown;no
31;technician;single;secondary;no;23;no;no;unknown;no
33;management;single;tertiary;no;0;no;no;unknown;no
43;technician;divorced;secondary;no;0;no;no;unknown;no
50;blue-collar;married;secondary;no;326;no;no;unknown;no
50;blue-collar;married;primary;no;403;no;no;unknown;no
34;technician;married;secondary;no;1;no;no;unknown;yes
32;management;married;tertiary;no;0;no;no;unknown;no
46;management;married;tertiary;no;-3;no;no;unknown;no
31;management;married;tertiary;no;60;no;no;unknown;no
45;blue-collar;married;primary;no;751;no;no;unknown;no
50;services;married;secondary;no;1545;no;no;unknown;no
31;admin.;married;secondary;no;23;no;no;unknown;no
34;technician;single;secondary;no;0;no;no;unknown;no
59;retired;married;secondary;no;1887;no;no;unknown;no
34;unemployed;single;tertiary;no;786;no;no;unknown;no
44;technician;divorced;secondary;no;2179;no;no;unknown;no
32;technician;single;tertiary;no;632;yes;no;unknown;no
32;unemployed;single;tertiary;no;99;no;no;unknown;no
55;retired;married;secondary;no;185;no;no;unknown;no
42;technician;divorced;secondary;no;305;yes;no;unknown;no
36;technician;married;secondary;no;278;no;no;unknown;no
30;technician;single;tertiary;no;187;no;no;unknown;no
53;management;married;tertiary;no;761;no;yes;unknown;no
55;retired;married;secondary;no;123;no;no;unknown;no
50;technician;married;secondary;no;-997;no;yes;unknown;no
43;technician;married;tertiary;no;80;no;no;unknown;no
60;retired;married;tertiary;no;486;no;no;unknown;no
42;management;single;tertiary;no;759;no;yes;unknown;no
34;management;single;tertiary;no;46;no;no;unknown;no
38;student;married;secondary;no;140;no;no;unknown;no
41;technician;married;secondary;no;1946;no;no;unknown;no
59;retired;married;secondary;no;0;no;no;unknown;no
46;management;married;tertiary;no;1906;no;no;unknown;no
34;technician;married;secondary;no;0;no;no;unknown;no
40;technician;married;secondary;no;1232;no;no;unknown;no
37;management;married;secondary;no;859;no;no;unknown;no
44;management;divorced;tertiary;no;0;no;no;unknown;no
30;technician;single;tertiary;no;0;no;no;unknown;no
32;services;single;tertiary;no;0;no;no;unknown;no
42;technician;married;secondary;no;1013;no;yes;unknown;no
42;technician;divorced;secondary;no;37;no;no;unknown;no
59;retired;married;secondary;no;0;no;no;unknown;no
44;management;married;tertiary;no;217;yes;no;unknown;no
52;technician;married;tertiary;no;0;no;no;unknown;no
55;admin.;married;secondary;no;0;no;no;unknown;no
44;technician;married;secondary;no;65;no;no;unknown;no
59;retired;married;secondary;no;82;no;no;unknown;no
46;technician;single;tertiary;no;568;no;no;unknown;no
44;self-employed;married;tertiary;no;134;no;no;unknown;no
39;management;married;tertiary;no;0;no;no;unknown;no
35;technician;divorced;secondary;no;89;no;no;unknown;no
48;housemaid;married;tertiary;no;197;no;no;unknown;no
36;technician;married;tertiary;no;837;no;no;unknown;no
32;entrepreneur;single;tertiary;no;890;yes;yes;unknown;no
37;technician;married;secondary;no;163;no;yes;unknown;no
42;technician;married;secondary;no;3;no;no;unknown;no
43;management;married;tertiary;no;241;no;no;unknown;no
42;services;married;secondary;no;59;no;no;unknown;no
39;housemaid;married;tertiary;no;315;no;no;unknown;no
32;technician;divorced;secondary;no;-262;yes;no;unknown;no
52;management;married;tertiary;no;163;no;no;unknown;no
31;self-employed;married;tertiary;no;81;no;no;unknown;no
47;admin.;divorced;secondary;no;225;no;no;unknown;yes
32;management;married;tertiary;no;864;yes;no;unknown;no
40;housemaid;married;primary;no;0;no;no;unknown;no
48;technician;married;secondary;no;1548;no;no;unknown;no
54;management;divorced;tertiary;no;0;no;no;unknown;no
43;management;divorced;tertiary;no;3327;no;no;unknown;no
48;management;married;tertiary;no;0;no;no;unknown;no
55;services;married;secondary;no;879;no;no;unknown;no
37;technician;married;secondary;no;729;no;no;unknown;no
36;technician;married;secondary;no;-158;yes;no;unknown;no
31;technician;single;secondary;no;0;no;no;unknown;no
31;management;single;tertiary;no;35;no;no;unknown;no
56;retired;married;secondary;no;1333;no;no;unknown;no
49;services;married;secondary;no;2420;yes;no;unknown;no
34;technician;married;secondary;no;0;no;no;unknown;no
38;management;married;tertiary;no;173;no;no;unknown;no
31;housemaid;married;tertiary;no;0;no;no;unknown;no
33;technician;single;secondary;no;111;no;no;unknown;no
40;technician;married;tertiary;no;84;no;no;unknown;no
33;management;single;tertiary;no;0;no;no;unknown;no
32;admin.;single;tertiary;no;211;no;no;unknown;no
34;technician;single;secondary;no;0;no;no;unknown;no
30;management;single;tertiary;no;17;no;no;unknown;no
50;housemaid;married;primary;no;0;no;no;unknown;no
55;management;divorced;tertiary;no;668;no;no;unknown;no
60;self-employed;married;secondary;no;1690;no;no;unknown;no
53;management;married;tertiary;no;37;no;no;unknown;no
45;blue-collar;married;secondary;no;-183;yes;yes;unknown;no
53;blue-collar;married;secondary;no;65;no;no;unknown;no
31;management;single;tertiary;no;0;no;no;unknown;no
34;technician;married;secondary;no;-173;no;no;unknown;no
54;management;married;tertiary;no;1258;no;no;unknown;no
37;technician;married;tertiary;no;0;no;no;unknown;no
45;blue-collar;married;primary;no;377;no;no;unknown;no
33;self-employed;married;secondary;no;77;no;no;unknown;no
33;management;single;tertiary;no;1530;no;no;unknown;no
48;housemaid;married;primary;no;0;no;no;unknown;no
53;services;married;secondary;no;658;no;no;unknown;no
52;services;married;secondary;no;1645;no;no;unknown;no
33;technician;single;tertiary;no;436;no;no;unknown;no
39;technician;married;tertiary;no;0;no;no;unknown;no
35;technician;married;tertiary;no;75;no;no;unknown;no
51;blue-collar;married;secondary;no;279;no;no;unknown;no
34;management;single;tertiary;no;4348;yes;no;unknown;no
35;technician;single;secondary;no;230;no;no;unknown;no
30;technician;single;secondary;no;167;no;no;unknown;no
52;technician;married;secondary;no;118;no;no;unknown;no
48;blue-collar;married;primary;no;323;no;no;unknown;no
36;technician;single;tertiary;no;97;no;no;unknown;no
30;technician;divorced;secondary;no;3028;yes;no;unknown;no
55;admin.;married;secondary;no;-2;no;no;unknown;no
30;technician;married;tertiary;no;0;no;no;unknown;no
48;housemaid;single;secondary;no;71;no;no;unknown;no
45;self-employed;married;secondary;no;396;no;no;unknown;no
36;management;married;tertiary;no;200;no;no;unknown;no
36;technician;divorced;tertiary;no;466;no;no;unknown;no
31;management;single;tertiary;no;713;no;no;unknown;no
41;technician;married;secondary;no;1788;no;no;unknown;no
33;management;single;tertiary;no;755;yes;no;unknown;no
34;technician;married;secondary;no;298;no;no;unknown;no
43;management;married;tertiary;no;370;no;no;unknown;no
31;management;married;tertiary;no;459;no;no;unknown;no
45;self-employed;married;tertiary;no;240;no;no;unknown;no
32;technician;single;tertiary;no;723;no;no;unknown;no
32;technician;married;secondary;no;-300;no;no;unknown;no
38;management;married;tertiary;no;0;no;no;unknown;no
42;self-employed;married;tertiary;no;0;no;no;unknown;no
52;technician;married;secondary;no;136;no;no;unknown;no
40;management;married;tertiary;no;558;no;no;unknown;no
53;management;divorced;tertiary;no;15;no;no;unknown;no
39;technician;single;tertiary;no;1522;yes;no;unknown;no
54;admin.;married;secondary;no;111;no;no;unknown;no
34;technician;married;secondary;no;33;no;no;unknown;no
35;management;single;tertiary;no;-108;yes;no;unknown;no
45;technician;married;secondary;no;77;no;no;unknown;no
45;technician;divorced;secondary;no;12;no;no;unknown;no
47;services;married;secondary;no;5;no;no;unknown;no
34;management;single;secondary;no;1863;no;no;unknown;no
36;technician;single;secondary;no;0;no;no;unknown;no
30;technician;married;secondary;no;42;no;no;unknown;no
35;technician;single;tertiary;no;0;yes;no;unknown;no
35;technician;married;secondary;no;-78;no;no;unknown;no
44;management;married;tertiary;no;0;no;no;unknown;no
34;management;single;tertiary;yes;621;no;no;unknown;no
30;technician;married;tertiary;no;81;no;no;unknown;no
38;management;single;tertiary;no;0;no;no;unknown;no
41;technician;divorced;secondary;no;475;yes;no;unknown;no
37;self-employed;married;tertiary;no;552;no;no;unknown;no
52;blue-collar;married;secondary;no;305;no;no;unknown;no
43;housemaid;married;primary;no;685;no;no;unknown;no
60;retired;married;tertiary;no;45;no;no;unknown;no
34;technician;married;secondary;no;553;no;no;unknown;no
34;management;married;tertiary;no;2032;no;no;unknown;no
39;management;divorced;tertiary;no;295;no;no;unknown;no
44;management;married;tertiary;no;795;no;no;unknown;no
51;housemaid;married;primary;no;605;no;no;unknown;no
52;blue-collar;married;primary;no;-490;yes;yes;unknown;no
40;technician;married;secondary;no;88;no;no;unknown;no
47;blue-collar;married;primary;no;1480;no;no;unknown;no
40;technician;married;secondary;yes;0;no;no;unknown;no
32;management;single;tertiary;no;813;no;no;unknown;no
50;blue-collar;married;primary;no;565;yes;yes;unknown;no
31;technician;single;tertiary;no;-564;yes;yes;unknown;no
33;management;married;tertiary;no;968;no;yes;unknown;no
60;retired;married;secondary;no;4;no;no;unknown;no
33;technician;married;secondary;no;2;no;no;unknown;no
31;management;single;tertiary;no;0;no;no;unknown;no
31;technician;single;secondary;no;182;no;no;unknown;no
33;technician;single;tertiary;no;34;no;no;unknown;no
