genre,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Rap,52,0.369,0.535,205707,0.637,0,F#,0.084,-6.799,Major,0.311,80.775,5/4,0.384
Rap,58,0.261,0.926,226013,0.888,0,B,0.348,-5.337,Major,0.294,98.523,4/4,0.819
Rap,59,4.26E-4,0.448,286000,0.976,1.82E-4,C,0.0884,-3.649,Major,0.0749,184.076,4/4,0.585
Rap,55,0.432,0.878,221720,0.437,0.00264,D,0.124,-7.922,Major,0.29,130.015,4/4,0.193
Rap,56,0.0613,0.636,153123,0.435,0,G#,0.289,-7.577,Major,0.0292,94.025,4/4,0.083
Rap,55,0.0114,0.49,301400,0.763,0,G#,0.138,-3.802,Major,0.108,79.015,4/4,0.632
Rap,56,0.439,0.539,237720,0.634,0,C#,0.684,-11.285,Major,0.704,209.711,3/4,0.698
Rap,59,0.0209,0.731,142853,0.587,0,F#,0.117,-7.323,Major,0.0565,136.001,4/4,0.545
Rap,52,0.132,0.862,277267,0.93,5.82E-5,C#,0.368,-3.594,Major,0.222,97.49,4/4,0.575
Rap,63,0.0114,0.696,398106,0.667,0,C,0.181,-7.665,Minor,0.0407,121.932,4/4,0.287
Rap,54,0.614,0.723,229413,0.589,0,D,0.11,-6.225,Major,0.332,109.753,4/4,0.477
Rap,55,0.374,0.488,338427,0.63,0,C,0.163,-9.839,Major,0.508,154.152,4/4,0.413
Rap,62,0.196,0.748,199627,0.658,0.00642,G,0.109,-4.656,Minor,0.0526,143.954,4/4,0.448
Rap,52,0.0134,0.701,206059,0.637,0,G#,0.135,-7.615,Minor,0.263,121.858,4/4,0.674
Rap,52,0.00694,0.64,261157,0.686,2.24E-6,G,0.103,-5.962,Minor,0.0425,75.673,4/4,0.318
Rap,52,0.00316,0.632,315320,0.73,0,F#,0.397,-5.895,Minor,0.245,76.067,4/4,0.762
Rap,59,0.107,0.705,99706,0.765,0,B,0.122,-7.495,Minor,0.0513,135.957,4/4,0.241
Rap,53,0.117,0.483,208422,0.602,0,G,0.251,-6.38,Major,0.221,92.734,3/4,0.276
Rap,54,0.19,0.695,247627,0.674,0,G#,0.282,-7.014,Major,0.364,179.583,4/4,0.887
Rap,54,0.223,0.781,205672,0.417,0,C#,0.0746,-9.036,Minor,0.146,95.002,4/4,0.166
Rap,56,0.03,0.711,251195,0.663,0,B,0.123,-5.805,Major,0.142,121.112,4/4,0.214
Rap,58,0.14,0.939,145171,0.617,0,G,0.112,-5.933,Minor,0.298,131.949,4/4,0.68
Rap,53,0.415,0.562,150732,0.625,0,C,0.302,-7.8,Major,0.709,75.291,4/4,0.577
Rap,62,0.0195,0.598,210400,0.638,0,E,0.0902,-7.271,Minor,0.0825,79.956,4/4,0.422
Rap,54,0.0387,0.785,177560,0.549,0,B,0.337,-8.339,Minor,0.13,134.955,4/4,0.358
Rap,54,0.0639,0.847,189693,0.699,0,F,0.321,-5.595,Major,0.19,113.959,4/4,0.845
Rap,55,0.0755,0.489,309480,0.83,1.15E-5,F,0.105,-8.546,Minor,0.0703,104.815,4/4,0.0741
Rap,56,0.0167,0.704,288640,0.681,0,D#,0.159,-7.758,Major,0.208,148.018,4/4,0.569
Rap,55,0.00362,0.834,199840,0.618,2.67E-5,G#,0.126,-7.653,Minor,0.231,135.889,4/4,0.553
Rap,55,0.098,0.387,254120,0.773,0,G#,0.209,-5.685,Major,0.17,78.629,4/4,0.368
Rap,53,0.065,0.431,203093,0.649,0,D#,0.0998,-7.175,Major,0.0679,84.246,4/4,0.363
Rap,55,0.615,0.847,170303,0.386,1.89E-6,B,0.177,-13.072,Minor,0.301,99.068,4/4,0.851
Rap,52,0.00654,0.524,317293,0.674,9.3E-5,C#,0.221,-7.038,Minor,0.0895,102.901,4/4,0.128
Rap,55,0.0263,0.55,214040,0.775,0,F,0.08,-6.18,Minor,0.051,77.526,4/4,0.664
Rap,59,0.153,0.779,177095,0.671,1.12E-5,A,0.115,-5.829,Major,0.0814,104.953,4/4,0.718
Rap,57,0.0249,0.541,253560,0.675,0,C,0.0741,-7.682,Major,0.0451,139.926,4/4,0.119
Rap,57,1.68E-5,0.289,228213,0.955,3.57E-5,C,0.152,-2.76,Minor,0.0966,163.947,4/4,0.252
Rap,54,0.00708,0.824,110367,0.55,0,B,0.126,-6.545,Minor,0.313,148.096,4/4,0.648
Rap,55,1.54E-4,0.354,191373,0.925,1.6E-6,F#,0.268,-3.317,Major,0.113,196.198,4/4,0.511
Rap,52,0.00916,0.593,226480,0.614,1.53E-6,D,0.228,-2.818,Major,0.0317,150.078,4/4,0.688
Rap,54,0.135,0.519,252947,0.528,0,E,0.174,-8.419,Minor,0.0907,129.835,4/4,0.164
Rap,57,0.126,0.808,198520,0.67,0,B,0.087,-5.52,Minor,0.117,114.049,4/4,0.36
Rap,56,0.0136,0.612,196253,0.654,1.16E-5,C,0.121,-5.455,Major,0.0287,122.101,4/4,0.322
Rap,58,5.77E-5,0.216,256747,0.833,2.86E-5,F,0.142,-3.822,Minor,0.0437,94.052,4/4,0.245
Rap,52,0.0848,0.748,214193,0.712,0,D,0.132,-5.651,Major,0.143,140.055,4/4,0.18
Rap,56,0.135,0.586,195667,0.855,0,C#,0.754,-3.481,Major,0.323,80.105,4/4,0.549
Rap,55,0.188,0.828,219716,0.529,0,C#,0.356,-9.413,Major,0.0933,114.006,4/4,0.155
Rap,52,0.193,0.727,178253,0.792,0,F#,0.122,-5.016,Minor,0.289,121.929,4/4,0.523
Rap,57,0.0399,0.8,317881,0.68,0,G#,0.136,-5.361,Minor,0.0616,147.99,4/4,0.341
Rap,61,0.0595,0.542,261213,0.577,1.24E-6,F,0.357,-6.77,Minor,0.0824,161.923,4/4,0.332
Rap,56,0.407,0.722,141000,0.34,0.00108,C#,0.11,-13.027,Minor,0.0949,124.972,4/4,0.179
Rap,56,0.245,0.876,127335,0.807,0,A#,0.125,-4.466,Minor,0.18,135.754,4/4,0.691
Rap,53,0.0248,0.641,180911,0.808,0,F,0.205,-4.145,Minor,0.105,160.018,4/4,0.527
Rap,56,0.0055,0.98,264001,0.713,0,F,0.106,-4.98,Major,0.0468,125.03,4/4,0.67
Rap,65,0.0107,0.645,225547,0.688,0,B,0.186,-4.749,Major,0.0341,139.957,4/4,0.433
Rap,52,0.277,0.492,328573,0.769,0,G#,0.126,-4.847,Major,0.423,76.51,4/4,0.762
Rap,53,0.06,0.499,195320,0.66,0,C#,0.428,-8.514,Major,0.383,160.008,4/4,0.643
Rap,53,0.013,0.583,233853,0.623,4.74E-5,C#,0.0537,-6.876,Minor,0.0978,154.834,4/4,0.275
Rap,55,0.243,0.83,218600,0.616,0,E,0.0477,-7.383,Minor,0.0499,123.965,4/4,0.386
Rap,56,0.0225,0.766,221533,0.615,0.0601,A#,0.167,-4.227,Minor,0.0492,129.973,4/4,0.167
Rap,54,0.102,0.72,160707,0.656,0,B,0.27,-6.969,Major,0.294,81.943,4/4,0.411
Rap,58,0.145,0.64,229773,0.527,3.98E-6,C#,0.134,-7.683,Minor,0.286,164.029,4/4,0.603
Rap,61,1.36E-4,0.518,220267,0.975,0.827,G#,0.42,-4.425,Major,0.0575,154.059,4/4,0.32
Rap,57,0.61,0.618,272675,0.589,0,F#,0.188,-6.753,Minor,0.0388,77.471,4/4,0.453
Rap,57,0.238,0.771,254067,0.467,1.78E-4,C,0.107,-9.875,Minor,0.155,99.956,4/4,0.339
Rap,54,0.0161,0.739,238339,0.539,0,F#,0.235,-9.735,Major,0.337,85.082,4/4,0.835
Rap,62,0.0792,0.709,379228,0.521,0,F,0.0504,-9.497,Minor,0.0314,134.165,4/4,0.449
Rap,54,0.593,0.352,275283,0.676,7.79E-5,G#,0.471,-5.879,Major,0.212,79.138,4/4,0.352
Rap,64,0.00538,0.773,162365,0.706,0.0148,C,0.0208,-5.709,Major,0.0999,160.912,4/4,0.693
Rap,57,1.26E-4,0.626,188600,0.791,0.0219,C,0.439,-2.734,Major,0.0721,133.204,4/4,0.433
Rap,53,0.117,0.755,257600,0.63,0,F,0.124,-5.909,Minor,0.0838,150.141,4/4,0.368
Rap,58,0.145,0.73,199187,0.899,0,A,0.159,-4.427,Major,0.0866,127.996,4/4,0.753
Rap,54,0.643,0.79,219947,0.544,0,A#,0.13,-6.624,Minor,0.368,146.077,4/4,0.467
Rap,51,0.388,0.512,278045,0.765,0,E,0.639,-7.379,Minor,0.163,142.14,4/4,0.416
Rap,55,0.298,0.364,242307,0.537,0,F#,0.191,-5.912,Minor,0.164,185.53,3/4,0.119
Rap,63,0.0037,0.421,203267,0.978,0,F#,0.111,-4.004,Minor,0.302,196.921,4/4,0.359
Rap,50,0.0399,0.45,157691,0.798,0,G,0.199,-3.756,Major,0.238,188.86,4/4,0.656
Rap,52,0.329,0.584,212867,0.768,0,C,0.0587,-4.185,Major,0.058,152.005,4/4,0.729
Rap,56,0.42,0.589,95709,0.484,0.0385,G,0.109,-11.613,Major,0.0742,139.998,4/4,0.0726
Rap,55,1.16E-4,0.496,174547,0.933,0.0143,F,0.27,-2.693,Minor,0.048,105.008,4/4,0.448
Rap,54,0.0303,0.71,305173,0.815,0,A,0.115,-2.625,Major,0.219,140.134,4/4,0.602
Rap,55,0.0517,0.898,194299,0.886,0,C#,0.0771,-5.972,Major,0.363,84.104,4/4,0.687
Rap,55,0.392,0.601,224672,0.883,1.93E-5,C,0.397,-6.944,Major,0.328,150.967,4/4,0.52
Rap,54,0.107,0.789,310467,0.341,0,G,0.443,-8.512,Major,0.554,166.026,4/4,0.793
Rap,64,0.00117,0.616,234693,0.862,0,G,0.179,-5.18,Minor,0.0973,127.992,4/4,0.569
Rap,53,0.0494,0.578,170485,0.874,0,G,0.252,-4.605,Major,0.239,159.975,4/4,0.872
Rap,52,0.0563,0.864,192575,0.754,0,B,0.322,-8.891,Major,0.0514,119.985,4/4,0.633
Rap,62,1.03E-4,0.446,359520,0.762,7.2E-5,D,0.26,-8.971,Major,0.0422,98.993,4/4,0.276
Rap,56,0.0988,0.775,158317,0.658,0,D,0.111,-5.119,Major,0.175,139.978,4/4,0.325
Rap,57,0.00556,0.436,277347,0.772,0,E,0.104,-5.81,Major,0.0377,144.015,4/4,0.229
Rap,53,0.212,0.781,205636,0.656,0,G,0.115,-8.58,Minor,0.204,142.09,4/4,0.564
Rap,58,0.405,0.867,303027,0.692,0,A,0.671,-7.125,Minor,0.366,101.027,4/4,0.637
Rap,64,0.0476,0.934,209413,0.562,1.31E-6,E,0.0608,-4.609,Minor,0.24,96.792,4/4,0.712
Rap,53,0.00234,0.695,197722,0.708,0,C,0.131,-5.74,Major,0.12,156.068,4/4,0.337
Rap,52,0.0571,0.626,149385,0.858,0,G,0.276,-5.629,Major,0.283,95.6,4/4,0.16
Rap,51,0.00453,0.633,293680,0.879,0,D,0.822,-3.456,Major,0.141,151.51,4/4,0.416
Rap,58,0.196,0.765,156320,0.938,6.87E-4,E,0.485,-2.718,Major,0.0481,138.312,4/4,0.965
Rap,58,0.178,0.682,211867,0.758,0.00158,G#,0.0964,-6.13,Minor,0.155,147.045,4/4,0.638
Rap,53,0.501,0.565,221647,0.388,6.36E-6,G,0.0847,-9.479,Major,0.366,83.831,4/4,0.555
Rap,59,0.00122,0.587,203119,0.879,0,D,0.125,-5.887,Major,0.0547,108.905,4/4,0.395
Rap,56,0.71,0.563,214977,0.521,3.27E-6,G#,0.148,-9.782,Minor,0.3,142.683,4/4,0.61
Rap,58,0.0139,0.712,232333,0.852,0,F#,0.626,-3.03,Minor,0.0555,128.009,4/4,0.621
Rap,54,0.00877,0.691,239773,0.929,0,F,0.472,-2.73,Minor,0.0645,130.899,4/4,0.574
Rap,59,0.154,0.878,296941,0.728,0,E,0.335,-6.591,Minor,0.306,136.03,4/4,0.439
Rap,54,0.319,0.76,272456,0.31,0,B,0.103,-11.913,Major,0.0648,127.944,4/4,0.604
Rap,60,0.0319,0.428,249133,0.959,0,F#,0.0888,-3.727,Major,0.256,144.396,4/4,0.262
Rap,54,0.134,0.634,287373,0.84,0,G#,0.484,-4.663,Major,0.248,169.041,4/4,0.489
Rap,56,0.0665,0.885,161063,0.671,0,D,0.0963,-7.146,Minor,0.109,155.015,4/4,0.926
Rap,58,0.274,0.808,230507,0.316,1.3E-6,C,0.122,-10.137,Major,0.155,78.028,4/4,0.53
Rap,53,0.622,0.839,162730,0.598,0,A,0.149,-6.732,Minor,0.459,144.566,4/4,0.524
Rap,54,0.297,0.579,175526,0.49,0,A#,0.309,-8.441,Minor,0.544,93.139,4/4,0.517
Rap,51,0.216,0.3,229750,0.833,3.39E-6,A#,0.295,-5.902,Minor,0.18,159.468,4/4,0.605
Rap,54,0.0428,0.784,168000,0.634,0,G#,0.0831,-7.321,Major,0.386,79.927,4/4,0.332
Rap,62,0.17,0.801,227115,0.679,7.22E-6,E,0.181,-8.733,Minor,0.0527,130.017,4/4,0.487
Rap,55,0.212,0.921,215373,0.373,0,F#,0.105,-11.513,Major,0.328,125.981,4/4,0.179
Rap,61,0.00435,0.792,159560,0.688,0.00477,C,0.0972,-4.008,Major,0.0386,124.987,4/4,0.502
Rap,56,0.289,0.679,237253,0.676,0,F,0.0913,-6.078,Major,0.168,114.239,4/4,0.548
Rap,58,0.025,0.782,181104,0.662,0,C#,0.3,-7.243,Major,0.105,140.051,3/4,0.102
Rap,57,0.00677,0.443,215556,0.627,0,C#,0.0656,-4.481,Minor,0.151,128.485,4/4,0.351
Rap,59,0.242,0.747,138728,0.378,0,C,0.163,-10.628,Minor,0.146,77.023,4/4,0.176
Rap,55,0.304,0.746,111867,0.513,1.03E-6,G#,0.083,-7.173,Minor,0.361,157.993,4/4,0.699
Rap,55,0.0386,0.523,278533,0.84,0,A#,0.184,-2.591,Minor,0.467,176.473,4/4,0.659
Rap,64,3.21E-5,0.295,254613,0.98,0,D,0.359,-4.075,Minor,0.0854,134.335,4/4,0.283
Rap,58,0.36,0.485,143353,0.604,0,D,0.434,-9.092,Minor,0.112,108.058,3/4,0.399
Rap,54,0.0125,0.601,202507,0.64,6.06E-6,B,0.114,-8.4,Minor,0.234,161.949,4/4,0.27
Rap,54,0.0473,0.813,280253,0.502,0,B,0.104,-8.126,Minor,0.332,79.008,4/4,0.357
Rap,57,0.444,0.621,270800,0.626,3.52E-6,G,0.252,-7.318,Major,0.503,178.183,4/4,0.35
Rap,51,0.0011,0.87,105234,0.533,0.207,D,0.225,-9.498,Major,0.0597,79.996,4/4,0.742
Rap,57,0.26,0.881,198310,0.79,2.23E-4,A#,0.313,-5.768,Minor,0.298,138.964,4/4,0.779
Rap,51,0.413,0.517,184675,0.615,0,C,0.101,-6.848,Minor,0.231,88.933,4/4,0.235
Rap,51,0.177,0.754,222693,0.881,0,C#,0.366,-3.397,Major,0.324,91.927,4/4,0.488
Rap,53,0.00392,0.77,211820,0.905,2.97E-6,F,0.169,-8.235,Minor,0.144,135.999,4/4,0.464
Rap,63,0.0153,0.768,282067,0.867,3.85E-4,D#,0.0686,-3.652,Minor,0.185,96.431,4/4,0.559
Rap,53,0.338,0.796,145147,0.597,0,C,0.212,-6.907,Minor,0.387,149.94,4/4,0.416
Rap,52,0.165,0.802,166923,0.537,0,A,0.093,-12.841,Minor,0.235,156.048,4/4,0.832
Rap,52,0.0113,0.761,222000,0.745,0,D,0.383,-7.672,Major,0.033,94.005,4/4,0.498
Rap,55,0.611,0.771,156458,0.868,0,D,0.382,-6.094,Major,0.214,134.936,4/4,0.502
Rap,53,0.275,0.563,294027,0.704,0,C#,0.114,-4.76,Major,0.107,120.005,4/4,0.372
Rap,53,0.142,0.735,286427,0.844,0,C#,0.319,-5.215,Major,0.167,156.069,4/4,0.742
Rap,53,0.0407,0.692,505313,0.724,1.96E-6,A,0.163,-6.079,Minor,0.243,104.007,4/4,0.202
Rap,54,0.00189,0.629,320160,0.853,0,C,0.34,-4.36,Major,0.104,78.033,4/4,0.373
Rap,54,0.274,0.846,163480,0.752,0,D,0.11,-4.942,Minor,0.449,140.018,4/4,0.575
Rap,52,0.164,0.479,224280,0.433,0,C,0.0732,-6.878,Minor,0.0455,58.396,4/4,0.324
Rap,58,0.0417,0.692,319434,0.983,0,C#,0.21,-3.469,Major,0.29,75.992,4/4,0.792
Rap,60,0.325,0.867,153191,0.602,0,C#,0.114,-10.486,Major,0.351,94.025,4/4,0.782
Rap,52,0.0372,0.788,173675,0.43,0,A#,0.111,-14.682,Minor,0.282,100.014,4/4,0.257
Rap,52,0.15,0.835,170658,0.873,0,B,0.304,-4.052,Major,0.247,122.019,4/4,0.833
Rap,54,0.0459,0.769,267227,0.676,0,D,0.111,-9.038,Major,0.343,96.976,4/4,0.704
Rap,55,0.0843,0.611,163500,0.667,6.02E-6,A#,0.09,-7.508,Minor,0.0626,159.876,4/4,0.349
Rap,54,0.17,0.973,234027,0.723,2.82E-4,G#,0.0863,-4.017,Major,0.0569,110.625,4/4,0.751
Rap,53,0.0579,0.931,216000,0.486,0,F#,0.161,-10.558,Major,0.139,120.026,4/4,0.896
Rap,56,0.102,0.859,210333,0.424,0,A#,0.327,-6.155,Major,0.27,145.886,4/4,0.293
Rap,56,0.00654,0.661,296587,0.67,0,G#,0.473,-4.641,Major,0.123,132.05,4/4,0.201
Rap,58,0.00701,0.611,424147,0.678,8.43E-6,D#,0.431,-6.723,Minor,0.243,137.864,4/4,0.493
Rap,50,0.00387,0.8,211107,0.368,9.54E-5,E,0.114,-13.217,Major,0.431,145.822,4/4,0.496
Rap,56,0.227,0.73,180000,0.665,0,E,0.089,-4.897,Minor,0.0862,83.951,4/4,0.497
Rap,53,0.316,0.426,109893,0.303,0.00795,C#,0.411,-11.52,Minor,0.0787,139.042,4/4,0.383
Rap,52,0.0018,0.627,207048,0.553,0,C,0.315,-6.839,Major,0.0781,140.115,4/4,0.134
Rap,57,0.304,0.844,233273,0.709,0,E,0.517,-1.322,Minor,0.0544,109.959,4/4,0.101
Rap,58,0.0913,0.901,152373,0.513,0,C#,0.267,-10.029,Major,0.305,91.477,4/4,0.628
Rap,62,0.00867,0.795,240667,0.56,0,D,0.226,-8.908,Major,0.0659,99.922,4/4,0.635
Rap,54,0.0289,0.879,196893,0.83,0.131,G,0.204,-5.941,Major,0.275,100.014,4/4,0.719
Rap,55,0.247,0.864,255872,0.841,0,G,0.0943,-5.073,Major,0.293,99.903,4/4,0.672
Rap,58,0.513,0.825,168632,0.453,0,A#,0.102,-8.17,Major,0.0451,108.991,4/4,0.614
Rap,54,0.466,0.722,238440,0.529,8.83E-6,F#,0.0739,-8.742,Minor,0.109,115.994,4/4,0.0987
Rap,59,0.0333,0.477,222440,0.663,0,F#,0.145,-5.793,Minor,0.0285,94.084,4/4,0.344
Rap,53,0.427,0.808,239616,0.807,0,F#,0.108,-5.712,Minor,0.337,138.02,4/4,0.824
Rap,55,8.26E-5,0.295,243840,0.916,0,C,0.111,-4.471,Major,0.0737,111.151,5/4,0.361
Rap,56,0.0458,0.868,229904,0.699,0,F,0.166,-6.065,Minor,0.0782,143.042,4/4,0.372
Rap,56,0.0476,0.884,261267,0.334,0.0588,C#,0.107,-18.943,Minor,0.228,98.315,4/4,0.571
Rap,63,0.00162,0.467,225893,0.67,1.0E-4,G,0.195,-4.063,Major,0.0663,146.223,4/4,0.457
Rap,51,0.0629,0.842,171703,0.586,0,G,0.151,-9.247,Major,0.0721,140.013,4/4,0.628
Rap,55,0.412,0.647,193147,0.436,0,C,0.24,-8.302,Minor,0.324,139.816,4/4,0.616
Rap,51,0.342,0.592,103373,0.588,1.29E-6,G#,0.0958,-10.474,Major,0.0388,86.813,4/4,0.758
Rap,57,0.0553,0.834,256613,0.591,0,A#,0.074,-7.543,Minor,0.305,104.944,4/4,0.9
Rap,52,0.126,0.819,172712,0.672,2.07E-6,E,0.115,-4.494,Minor,0.325,100.127,4/4,0.373
Rap,58,0.0224,0.779,220286,0.518,9.99E-6,C#,0.124,-3.65,Major,0.0391,139.987,4/4,0.231
Rap,51,0.896,0.625,222893,0.628,0.0079,E,0.342,-7.719,Minor,0.0435,137.918,4/4,0.486
Rap,51,0.828,0.772,165907,0.5,0,F,0.128,-9.809,Major,0.0542,93.028,4/4,0.506
Rap,55,0.326,0.726,238743,0.524,0,G,0.171,-4.257,Major,0.104,95.028,4/4,0.5
Rap,55,0.17,0.856,173291,0.632,0,G,0.306,-10.068,Major,0.277,100.034,4/4,0.543
Rap,54,0.369,0.876,142080,0.457,7.71E-4,C#,0.0929,-10.548,Minor,0.193,124.967,4/4,0.417
Rap,56,0.137,0.774,140156,0.668,0,C#,0.424,-6.79,Major,0.316,140.099,4/4,0.507
Rap,59,0.0568,0.782,243133,0.597,0,C#,0.582,-6.399,Major,0.335,94.631,4/4,0.528
Rap,57,0.00721,0.797,237240,0.656,0,C#,0.0377,-11.601,Major,0.0404,99.828,4/4,0.948
Rap,55,0.00802,0.767,267598,0.585,0,B,0.0951,-9.984,Major,0.0529,140.026,4/4,0.597
Rap,61,1.57E-4,0.373,257836,0.991,1.29E-6,G,0.162,-2.101,Major,0.214,197.973,3/4,0.316
Rap,63,0.00281,0.465,197373,0.813,0,G,0.0464,-4.321,Major,0.0841,148.027,4/4,0.614
Rap,55,0.0202,0.717,374800,0.906,0.0625,A,0.312,-6.017,Major,0.0899,77.012,4/4,0.859
Rap,55,0.592,0.665,225067,0.526,0,C,0.613,-6.668,Minor,0.16,99.815,4/4,0.651
Rap,54,0.184,0.481,190093,0.539,1.02E-6,F,0.0898,-5.352,Major,0.055,179.651,4/4,0.411
Rap,52,0.0283,0.726,215954,0.697,0,F#,0.0607,-5.372,Minor,0.123,126.77,4/4,0.398
Rap,53,0.0224,0.81,219400,0.868,0,C#,0.145,-3.521,Major,0.156,81.018,4/4,0.884
Rap,54,0.0445,0.559,212347,0.414,0,A,0.204,-7.032,Minor,0.351,155.949,4/4,0.472
Rap,58,0.201,0.616,182907,0.667,0,G,0.282,-5.606,Major,0.183,91.008,4/4,0.67
Rap,62,0.177,0.703,291667,0.469,0,B,0.726,-6.515,Minor,0.0415,86.038,4/4,0.661
Rap,64,0.184,0.782,221279,0.671,2.27E-6,D,0.125,-5.127,Minor,0.0459,106.975,4/4,0.706
Rap,54,0.018,0.586,319515,0.829,0,B,0.729,-6.268,Minor,0.365,78.195,4/4,0.361
Rap,52,0.325,0.755,211583,0.787,0,D#,0.126,-5.56,Minor,0.225,91.026,4/4,0.564
Rap,52,0.107,0.79,183080,0.661,0,B,0.14,-5.355,Major,0.0536,144.966,4/4,0.674
Rap,64,0.0184,0.603,228253,0.879,0,F,0.156,-4.098,Major,0.124,110.125,4/4,0.318
Rap,57,0.0406,0.897,157840,0.679,0,C,0.112,-5.158,Minor,0.388,139.928,4/4,0.824
Rap,62,0.0296,0.726,324040,0.684,0,G#,0.0894,-1.802,Major,0.262,82.054,4/4,0.678
Rap,63,0.73,0.692,303413,0.401,9.32E-4,G,0.0722,-9.382,Major,0.0936,120.336,4/4,0.33
Rap,63,0.0284,0.583,181733,0.633,0,F#,0.0697,-8.034,Minor,0.34,131.981,4/4,0.501
Rap,53,0.0815,0.541,212756,0.695,0,F,0.0624,-6.376,Minor,0.233,158.009,4/4,0.541
Rap,57,2.74E-4,0.336,263067,0.889,0.131,D,0.112,-5.291,Major,0.0523,159.879,4/4,0.243
Rap,61,2.95E-4,0.58,184977,0.964,2.73E-5,D,0.325,-3.591,Major,0.0417,96.009,4/4,0.619
Rap,56,0.0823,0.833,172773,0.434,0,F,0.155,-10.323,Major,0.414,124.968,4/4,0.374
Rap,53,0.192,0.646,174853,0.695,0,B,0.196,-5.502,Minor,0.0648,159.903,4/4,0.467
Rap,60,0.027,0.914,125217,0.415,0,C#,0.114,-7.219,Major,0.322,137.974,4/4,0.496
Rap,51,0.02,0.367,198440,0.791,6.1E-6,F,0.124,-4.203,Major,0.139,79.638,4/4,0.374
Rap,52,0.0824,0.637,182000,0.469,0,E,0.107,-10.88,Minor,0.335,159.99,4/4,0.35
Rap,59,0.0581,0.485,142042,0.388,2.47E-4,B,0.0757,-10.506,Minor,0.0543,124.221,4/4,0.0761
Rap,57,0.0346,0.368,204693,0.871,0,D,0.0599,-3.395,Minor,0.106,84.585,4/4,0.527
Rap,56,0.0499,0.787,174627,0.68,0,G,0.117,-5.991,Minor,0.0488,110.016,4/4,0.574
Rap,61,0.0156,0.726,242227,0.735,0,D,0.304,-3.407,Major,0.177,82,4/4,0.236
Rap,55,0.047,0.884,166377,0.759,0,G,0.347,-4.944,Minor,0.0756,120,4/4,0.791
Rap,53,0.0168,0.82,161754,0.72,0,C#,0.214,-3.693,Major,0.29,156.041,4/4,0.647
Rap,50,3.98E-4,0.888,284333,0.686,0.243,D,0.173,-7.564,Major,0.0335,121.294,4/4,0.636
Rap,57,0.93,0.688,277264,0.536,2.06E-5,C#,0.12,-15.598,Major,0.232,95.087,4/4,0.363
Rap,56,2.79E-4,0.356,220000,0.9,2.43E-4,D#,0.253,-3.132,Major,0.0897,171.835,3/4,0.604
Rap,56,0.0678,0.69,247933,0.76,0,C,0.184,-4.778,Major,0.0587,89.958,4/4,0.468
Rap,60,0.00602,0.634,237027,0.845,5.29E-6,B,0.0598,-5.058,Minor,0.352,94,4/4,0.929
Rap,55,0.72,0.678,153835,0.712,0,F#,0.174,-5.492,Major,0.186,140.13,4/4,0.337
Rap,63,2.42E-5,0.577,172667,0.94,0.0715,F#,0.347,-4.439,Minor,0.0361,116.045,4/4,0.818
Rap,62,0.0555,0.764,268933,0.553,0,G#,0.0783,-3.719,Minor,0.0837,93.008,3/4,0.103
Rap,54,0.18,0.901,227296,0.743,0,A#,0.28,-5.859,Minor,0.187,103.034,4/4,0.36
Rap,52,0.0655,0.636,242600,0.944,0,F,0.682,-3.685,Minor,0.273,168.055,4/4,0.445
Rap,55,7.68E-5,0.313,290067,0.904,0.00519,G,0.0993,-5.185,Major,0.0806,98.61,4/4,0.543
Rap,56,0.512,0.765,240005,0.432,0,E,0.221,-9.708,Minor,0.214,129.969,4/4,0.245
Rap,53,0.828,0.664,206712,0.537,0,C,0.109,-7.127,Minor,0.328,77.053,4/4,0.281
Rap,60,0.00925,0.646,159150,0.709,3.08E-4,F,0.115,-6.005,Minor,0.0381,80.504,4/4,0.281
Rap,56,0.386,0.885,234627,0.608,0.0118,B,0.319,-10.809,Major,0.169,95.748,4/4,0.707
Rap,60,2.3E-4,0.465,255773,0.96,0,F#,0.129,-3.888,Major,0.0792,132.014,4/4,0.43
Rap,59,0.0189,0.336,173933,0.614,1.08E-6,C,0.135,-8.139,Minor,0.375,190.981,4/4,0.253
Rap,60,0.0285,0.753,246440,0.749,0,C#,0.0845,-6.132,Minor,0.316,93.79,4/4,0.832
Rap,63,0.0152,0.58,128109,0.867,0.182,B,0.14,-4.031,Minor,0.165,79.975,4/4,0.482
Rap,55,0.112,0.854,201137,0.663,0,C#,0.28,-2.983,Major,0.116,126.999,4/4,0.412
Rap,56,3.47E-4,0.449,226640,0.956,0,A,0.325,-4.011,Minor,0.0398,97.011,4/4,0.321
Rap,52,0.0664,0.529,255600,0.642,0,F,0.187,-8.309,Minor,0.403,119.801,4/4,0.607
Rap,57,0.0246,0.796,153893,0.756,0,E,0.114,-4.165,Minor,0.0486,130.966,4/4,0.0512
Rap,57,0.0819,0.613,220125,0.709,0,G,0.11,-7.408,Major,0.0387,134.972,4/4,0.523
Rap,52,0.124,0.632,213622,0.592,0,B,0.53,-9.735,Minor,0.162,89.522,4/4,0.499
Rap,55,0.428,0.87,451530,0.531,0,F,0.0798,-6.471,Major,0.0992,100.01,4/4,0.315
Rap,50,0.347,0.834,240095,0.678,0,A#,0.0974,-4.061,Minor,0.0639,152.077,4/4,0.843
