hotel,is_canceled,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,country_full_name,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,customer_type,adr
City Hotel,0,2015,September,18,0,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,108
City Hotel,1,2015,September,18,0,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,108
City Hotel,0,2015,September,18,0,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,108
City Hotel,1,2015,September,18,0,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,108
City Hotel,0,2015,September,18,0,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,108
City Hotel,0,2015,September,18,0,1,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,84
City Hotel,1,2015,September,18,0,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,108
City Hotel,1,2015,September,18,0,1,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,89.25
City Hotel,0,2015,September,18,0,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,108
City Hotel,0,2015,September,18,0,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,108
City Hotel,0,2015,September,18,0,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,108
City Hotel,1,2015,September,18,0,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,108
City Hotel,0,2015,September,18,0,1,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,84
City Hotel,0,2015,September,18,0,1,2,0,0,Bed & Breakfast,ISR,Israel,0,0,0,Transient,152
City Hotel,0,2015,September,18,0,1,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,85
City Hotel,0,2015,September,18,0,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,108
City Hotel,0,2015,September,18,0,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,108
City Hotel,0,2015,September,18,0,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,108
City Hotel,1,2015,September,18,0,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,108
City Hotel,0,2015,September,18,0,1,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,94.5
City Hotel,0,2015,September,18,0,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,108
City Hotel,0,2015,September,18,0,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,108
City Hotel,0,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,87
City Hotel,1,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,80
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,1,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Contract,114
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,1,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,80
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,1,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,80
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,87
City Hotel,1,2015,September,18,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,124
City Hotel,0,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,87
City Hotel,0,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,87
City Hotel,1,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,80
City Hotel,1,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,80
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,DEU,Germany,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,87
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,1,2015,September,18,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,124
City Hotel,0,2015,September,18,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,145.35
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,1,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,80
City Hotel,1,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,80
City Hotel,0,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,87
City Hotel,0,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,87
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,124
City Hotel,1,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,80
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Contract,124
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,0,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,0
City Hotel,0,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,87
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,87
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,80
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,87
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,80
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,87
City Hotel,1,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,80
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,1,2015,September,18,1,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Contract,94.5
City Hotel,0,2015,September,18,1,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,100.7
City Hotel,1,2015,September,18,1,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Contract,124
City Hotel,1,2015,September,18,1,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,96.05
City Hotel,0,2015,September,18,1,2,2,0,0,Self Catering,POL,Poland,0,0,0,Transient-Party,115
City Hotel,0,2015,September,18,1,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,89.25
City Hotel,0,2015,September,18,1,2,2,0,0,Bed & Breakfast,ROU,Romania,0,0,0,Transient,89.25
City Hotel,0,2015,September,18,1,2,2,0,0,Self Catering,POL,Poland,0,0,0,Transient-Party,115
City Hotel,1,2015,September,18,1,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Contract,124
City Hotel,1,2015,September,18,1,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,96.05
City Hotel,0,2015,September,18,1,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,89.25
City Hotel,0,2015,September,18,1,2,1,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Contract,114
City Hotel,1,2015,September,18,1,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,89.25
City Hotel,0,2015,September,18,1,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,89.25
City Hotel,0,2015,September,18,1,2,2,0,0,Bed & Breakfast,ROU,Romania,0,0,0,Transient,89.25
City Hotel,0,2015,September,18,1,2,2,0,0,Self Catering,PRT,Portugal,0,0,0,Transient-Party,115
City Hotel,1,2015,September,18,1,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient,76.92
City Hotel,0,2015,September,18,2,2,2,0,0,Bed & Breakfast,NLD,Netherlands,0,0,0,Transient,89.25
City Hotel,0,2015,September,18,2,2,1,0,0,Self Catering,USA,United States,0,0,0,Contract,141.53
City Hotel,0,2015,September,18,2,2,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,69.11
City Hotel,1,2015,September,18,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,120.9
City Hotel,0,2015,September,18,2,2,1,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,142
City Hotel,0,2015,September,18,2,2,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Contract,138
City Hotel,0,2015,September,18,2,2,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,85.5
City Hotel,1,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,80
City Hotel,0,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,87
City Hotel,0,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,87
City Hotel,1,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,101.5
City Hotel,1,2015,September,18,0,2,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,80
City Hotel,0,2015,September,18,0,2,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,109
City Hotel,0,2015,September,18,0,2,2,0,0,Bed & Breakfast,DEU,Germany,0,0,0,Transient,89.25
City Hotel,1,2015,September,18,2,3,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Contract,154.4
City Hotel,0,2015,September,18,2,3,2,0,0,Bed & Breakfast,USA,United States,0,0,0,Transient,74.4
City Hotel,1,2015,September,19,0,1,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Contract,124
City Hotel,0,2015,September,19,0,1,2,0,0,Self Catering,TUR,Turkey,0,0,0,Contract,115
City Hotel,1,2015,September,19,0,1,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Contract,124
City Hotel,0,2015,September,19,0,1,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,89.25
City Hotel,0,2015,September,19,1,1,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Contract,124
City Hotel,0,2015,September,19,1,1,1,0,0,Bed & Breakfast,JPN,Japan,0,0,0,Group,87.78
City Hotel,0,2015,September,19,1,1,2,0,0,Bed & Breakfast,LTU,Lithuania,0,0,0,Contract,124
City Hotel,0,2015,September,19,1,1,1,0,0,Bed & Breakfast,JPN,Japan,0,0,0,Group,87.78
City Hotel,0,2015,September,19,2,1,2,0,0,Bed & Breakfast,DEU,Germany,0,0,0,Transient,76.5
City Hotel,0,2015,September,19,2,1,2,0,0,Bed & Breakfast,AUS,Australia,0,0,0,Transient,72.76
City Hotel,1,2015,September,19,2,1,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,98.25
City Hotel,0,2015,September,19,2,1,2,0,0,Bed & Breakfast,DEU,Germany,0,0,0,Transient,76.5
City Hotel,0,2015,September,19,2,2,3,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient-Party,84
City Hotel,0,2015,September,19,2,2,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient-Party,62
City Hotel,1,2015,September,19,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,62
City Hotel,1,2015,September,19,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,62
City Hotel,0,2015,September,19,2,1,1,0,0,Bed & Breakfast,CHN,People's Republic of China,0,0,0,Transient,149.33
City Hotel,0,2015,September,19,2,2,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient-Party,62
City Hotel,0,2015,September,19,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,62
City Hotel,1,2015,September,19,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,62
City Hotel,1,2015,September,19,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,62
City Hotel,0,2015,September,19,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,62
City Hotel,1,2015,September,19,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,62
City Hotel,0,2015,September,19,2,2,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient-Party,62
City Hotel,0,2015,September,19,2,2,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient-Party,62
City Hotel,1,2015,September,19,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,62
City Hotel,1,2015,September,19,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,62
City Hotel,0,2015,September,19,2,2,2,0,0,Bed & Breakfast,RUS,Russia,0,0,0,Transient-Party,62
City Hotel,0,2015,September,19,2,2,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,0
City Hotel,0,2015,September,19,2,2,2,0,0,Bed & Breakfast,POL,Poland,0,0,0,Contract,94.5
City Hotel,1,2015,September,19,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,62
City Hotel,0,2015,September,19,2,2,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient-Party,62
City Hotel,0,2015,September,19,2,2,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient-Party,62
City Hotel,0,2015,September,19,2,2,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,0
City Hotel,0,2015,September,19,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,62
City Hotel,1,2015,September,19,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,62
City Hotel,1,2015,September,19,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,62
City Hotel,0,2015,September,19,2,2,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient-Party,62
City Hotel,0,2015,September,19,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,62
City Hotel,1,2015,September,19,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,62
City Hotel,0,2015,September,19,2,2,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient-Party,62
City Hotel,1,2015,September,19,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,62
City Hotel,1,2015,September,19,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,62
City Hotel,0,2015,September,19,2,2,1,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient-Party,60
City Hotel,1,2015,September,19,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,62
City Hotel,0,2015,September,19,2,4,2,0,1,Bed & Breakfast,ESP,Spain,0,0,0,Transient,71.4
City Hotel,1,2015,September,19,2,4,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Contract,119.87
City Hotel,0,2015,September,19,2,4,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,118.15
City Hotel,0,2015,September,19,2,4,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,89.25
City Hotel,1,2015,September,19,2,3,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,116.56
City Hotel,0,2015,September,19,2,3,2,0,0,Self Catering,FRA,France,0,0,0,Transient,66.53
City Hotel,1,2015,September,19,2,3,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,116.56
